Jeu,Player,Role,Response,evaluation
94,Emma,Loups-Garous,"You will regret it, I'm not the werewolf. I'm not the werewolf that killed your parents. I'm not the werewolf that killed your parents. I'm not the werewolf that killed your parents. I'm not the werewolf that killed your parents. I'm not the werewolf that killed your parents. I'm not the werewolf that killed your parents. I'm not the werewolf that",FALSE
94,Lucas,Villageois,"i suspect that Thomas is the werewolf.

The next day, the group is attacked by a group of vampires. The group is able to defeat them, but the vampires are able to escape. They are able to find the group of vampires and kill them.

In the next day, the group is attacked by a group of vampires. The group is able to defeat them, but the vampires are able to",FALSE
94,Laura,Villageois,"I agree with Marie. Antoine's sudden interest in protecting the villagers seems a bit suspicious to me. It's not like he's trying to protect them from the monster, but rather from the villagers.

If you want to see more of my work, please visit my website at http://www.mrs.com/ and follow me on Twitter @mrs_matthew.",TRUE
94,Antoine,Loups-Garous,"I am innocent... I am a simple villager. I am innocent. I am innocent. I am innocent.""

The video was uploaded to YouTube on Tuesday and has been viewed more than 1.7 million times.

The video shows the villagers of the village of Baniyas, in the southern province of Idlib, being shot dead by a sniper.

The video shows the villagers of the village",FALSE
94,Marie,Voyante,"I think Antoine is the werewolf. He's a werewolf, he's got the ability to turn into a wolf, and he's got the ability to turn into a human. He's got the ability to turn into a werewolf. He's got the ability to turn into a human. He's got the ability to turn into a human. He's got the ability to turn into a human.

",TRUE
94,Claire,Docteur,"Well, I have my suspicions. Emma was awfully quiet during the accusations last night. I think it's a classic werewolf behavior if you ask me. I think she's been hiding her feelings for you for some time. I'm not sure if she's been trying to hide it from you or if she's just been trying to keep you from seeing her. I think she's been hiding it from you for a while",TRUE
94,Thomas,Villageois,"looks like we've got a tie between Lucas and Antoine. Loup Garou, reveal yourself!

I'm not going to lie, I'm a little worried about that.

I know you're going to be a little worried.

I'm not.

I'm not.

I'm not.

I'm not.

I'm not.

I",TRUE
94,Emma,Loups-Garous,"You will regret it, I'm not the werewolf.

I'm not the werewolf.

I'm not the werewolf.

I'm not the werewolf.

I'm not the werewolf.

I'm not the werewolf.

I'm not the werewolf.

I'm not the werewolf.

I'm not the werewolf.
",FALSE
95,Claire,Loups-Garous,"in my opinion Emma is the werewolf. She's got a lot of power, and she's got a lot of skills. She's got a lot of skills that she's learned from her father. And she's got a lot of skills that she's learned from her mother. And she's got a lot of skills that she's learned from her father. And she's got a lot of skills that she's learned",FALSE
95,Thomas,Voyante,I think Lucas is the werewolf. He's a werewolf. He's a vampire. He's a werewolf. He's a werewolf. He's a werewolf. He's a werewolf. He's a werewolf. He's a werewolf. He's a werewolf. He's a werewolf. He's a werewolf. He's a werewolf. He's a werewolf.,TRUE
95,Emma,Villageois,"Hold on a second, are we forgetting about Claire? They've been playing the 'I'm just a simple villager' card a bit too much for my liking.

I'm not sure if I can trust Claire's judgement, but I'm sure she'll be able to come up with a good reason for why she's not going to be able to get the job done.

I'm not sure if",TRUE
95,Lucas,Loups-Garous,"I am innocent... I am a simple villager. I am a simple villager.""

""I am innocent... I am a simple villager. I am a simple villager.""

""I am innocent... I am a simple villager. I am a simple villager.""

""I am innocent... I am a simple villager. I am a simple villager.""

""I",FALSE
95,Laura,Docteur,"Well, I have my suspicions. Lucas was awfully quiet during the accusations last night. I think it's a classic werewolf behavior if you ask me. I'm sure he's been through a lot in his life, but I think he's really been through a lot in his life.""

""I'm sure he's been through a lot in his life, but I think he's really been through a lot in",TRUE
95,Antoine,Villageois,"Hold on a second, are we forgetting about Lucas? They've been playing the 'I'm just a simple villager' card a bit too much for my liking.

Lucas is a good guy, but I'm not sure he's the right guy for this game. He's a bit of a jerk, but he's also a bit of a jerk that's not particularly nice. He's a bit of",TRUE
95,Marie,Villageois,"I agree with Thomas. Lucas's sudden interest in protecting the villagers seems a bit suspicious to me.

I agree with Thomas. Lucas's sudden interest in protecting the villagers seems a bit suspicious to me.

I agree with Thomas. Lucas's sudden interest in protecting the villagers seems a bit suspicious to me.

I agree with Thomas. Lucas's sudden interest in protecting the villagers seems a bit suspicious to me",TRUE
95,Claire,Loups-Garous,in my opinion Laura is the werewolf. She is the most beautiful werewolf I have ever seen. She has a very beautiful face and a very beautiful body. She is also very intelligent and very intelligent. She is very intelligent and very intelligent. She is very intelligent and very intelligent. She is very intelligent and very intelligent. She is very intelligent and very intelligent. She is very intelligent and very intelligent. She is very,FALSE
95,Thomas,Voyante,I think Claire is the werewolf. I think she's a werewolf. I think she's a werewolf. I think she's a werewolf. I think she's a werewolf. I think she's a werewolf. I think she's a werewolf. I think she's a werewolf. I think she's a werewolf. I think she's a werewolf. I think she's a,TRUE
95,Emma,Villageois,"Hold on a second, are we forgetting about Lucas? They've been playing the 'I'm just a simple villager' card a bit too much for my liking. I'm not sure how much of this is due to the fact that they're not really a 'villain' in the way that Lucas is, but I'm sure there are plenty of people out there who are just not convinced by the idea of Lucas",TRUE
96,Claire,Voyante,"I think Antoine is the werewolf. He's the one who's going to be the biggest threat to the world. He's going to be the one who's going to take over the world.""

""I think the world is going to be in danger,"" said the voice. ""The world is going to be in danger. The world is going to be in danger. The world is going to be in",TRUE
96,Thomas,Villageois,"i suspect that Emma is the werewolf.

The next day, Emma and Emma's father are summoned to the hospital. Emma is given a blood transfusion, which she refuses to take, but the doctor is reluctant to give it to her. Emma is then taken to the hospital's ward, where she is given a blood transfusion, which she refuses to take, but the doctor is reluctant to give it to",FALSE
96,Emma,Docteur,"Well, I have my suspicions. Laura was awfully quiet during the accusations last night. I think it's a classic werewolf behavior if you ask me. I'm sure she's been doing it for years.""

""I'm sure she's been doing it for years, but I don't think she's done it for years.""

""I don't think so. I think she's done it for years",TRUE
96,Lucas,Villageois,"i suspect that Emma is the werewolf.

The next day, Emma's father, Richard, and his wife, Mary, arrive at the house. Richard is shocked to find Emma in the living room. He asks her to come out and tell him about her father's death. Emma refuses, saying that she is not ready to talk about it. Richard tells her that he has been trying to help her for years",FALSE
96,Laura,Loups-Garous,"You will regret it, I'm not the werewolf. I'm a human.""

""I'm not the werewolf.""

""I'm not the werewolf.""

""I'm not the werewolf.""

""I'm not the werewolf.""

""I'm not the werewolf.""

""I'm not the werewolf.""

""I'm not the were",FALSE
96,Antoine,Loups-Garous,"Claire is the voyante i think ive seen in a long time.

I love it.

I love it.

I love it.

I love it.

I love it.

I love it.

I love it.

I love it.

I love it.

I love it.

I love it.

I",TRUE
96,Marie,Villageois,"I agree with Claire. Antoine's sudden interest in protecting the villagers seems a bit suspicious to me. I don't think that he's trying to protect them. He's trying to protect himself.

Claire: I think he's trying to protect himself.

Antoine: I think he's trying to protect himself.

Claire: I think he's trying to protect himself.

Ant",TRUE
96,Claire,Voyante,I think Laura is the werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf. She's a werewolf,TRUE
96,Thomas,Villageois,"I agree with Claire. Laura's sudden interest in protecting the villagers seems a bit suspicious to me.

""I'm sorry. I don't know what to do.""

""I'm sorry, but I'm afraid you'll have to do it.""

""I understand.""

""I'll do my best.""

""I'll do my best.""

""I'll do my best",TRUE
96,Emma,Docteur,"I decide to protect Lucas. I decide to protect the people of the world. I decide to protect the people of the world.""

The president of the United States of America, the president of the United States of America, the president of the United States of America, the president of the United States of America, the president of the United States of America, the president of the United States of America, the president of",TRUE
